"Title:","'ge-22/0/4-Alamosa Zayo Fiber(1Gb) ETYX/123244//ZYO'"
"Vertical Label:","'bits per second'"
"Start Date:","2018-02-26 12:01:00"
"End Date:","2018-02-27 12:00:00"
"Step:","60"
"Total Rows:","1440"
"Graph ID:","2160"
"Host ID:","26"
""
"Date","In","Out"
"2018-02-26 20:51:00","7.2692196776e+07","6.3805889162e+08"
"2018-02-26 20:52:00","7.3572747991e+07","6.3535596313e+08"
"2018-02-26 20:53:00","7.4126998971e+07","6.2748345116e+08"
"2018-02-26 20:54:00","7.5196495088e+07","6.7072522520e+08"
"2018-02-26 20:55:00","7.5000187590e+07","6.4853688711e+08"
"2018-02-26 20:56:00","7.2530176951e+07","6.3161028950e+08"
"2018-02-26 20:57:00","7.9278678373e+07","6.6721239801e+08"
"2018-02-26 20:58:00","8.1383477956e+07","6.6710377872e+08"
"2018-02-26 20:59:00","8.3903907644e+07","6.6771647149e+08"
"2018-02-26 21:00:00","8.3520109289e+07","6.5878358738e+08"
"2018-02-26 21:01:00","8.0393864307e+07","6.5136642276e+08"
"2018-02-26 21:02:00","7.8525573086e+07","6.5875519091e+08"
"2018-02-26 21:03:00","7.9517262378e+07","6.6122655701e+08"
"2018-02-26 21:04:00","8.5439962958e+07","6.5936740805e+08"
"2018-02-26 21:05:00","8.7983622698e+07","6.7518980278e+08"
"2018-02-26 21:06:00","7.7213973947e+07","6.5314694877e+08"
"2018-02-26 21:07:00","7.3433916369e+07","6.2526479429e+08"
"2018-02-26 21:08:00","7.4894341100e+07","6.2956212511e+08"
"2018-02-26 21:09:00","7.4607063107e+07","6.5377408031e+08"
"2018-02-26 21:10:00","7.4028660386e+07","6.6498726685e+08"
"2018-02-26 21:11:00","7.7515224729e+07","6.4435516511e+08"
"2018-02-26 21:12:00","8.4179476394e+07","6.5620929160e+08"
"2018-02-26 21:13:00","8.6649574953e+07","6.9830146071e+08"
"2018-02-26 21:14:00","8.2908301940e+07","6.7368253771e+08"
"2018-02-26 21:15:00","8.4398414194e+07","6.8646532919e+08"
"2018-02-26 21:16:00","8.1955128013e+07","7.2518392413e+08"
"2018-02-26 21:17:00","7.6793338967e+07","6.8461432651e+08"
"2018-02-26 21:18:00","7.8604822113e+07","6.9732424180e+08"
"2018-02-26 21:19:00","7.6264880209e+07","6.9003856986e+08"
"2018-02-26 21:20:00","7.7822123011e+07","6.8115048924e+08"
"2018-02-26 21:21:00","7.7810683462e+07","6.4955090242e+08"
"2018-02-26 21:22:00","7.8140702984e+07","6.6796714771e+08"
"2018-02-26 21:23:00","7.4007452880e+07","6.4366248154e+08"
"2018-02-26 21:24:00","7.2481224732e+07","6.5360771605e+08"
"2018-02-26 21:25:00","7.4235577404e+07","6.3352117424e+08"
"2018-02-26 21:26:00","7.4247419818e+07","6.5355092685e+08"
"2018-02-26 21:27:00","7.1541875760e+07","6.5349772256e+08"
"2018-02-26 21:28:00","7.2417938297e+07","6.6181915955e+08"
"2018-02-26 21:29:00","6.8942360552e+07","6.2982431623e+08"
"2018-02-26 21:30:00","6.9492152631e+07","6.5395459611e+08"
"2018-02-26 21:31:00","7.4140970973e+07","6.3657266188e+08"
"2018-02-26 21:32:00","7.4238654787e+07","6.4639516734e+08"
"2018-02-26 21:33:00","7.4468636871e+07","6.5683638273e+08"
"2018-02-26 21:34:00","7.2207715344e+07","6.5092811233e+08"
"2018-02-26 21:35:00","6.7030763054e+07","6.7058621173e+08"
"2018-02-26 21:36:00","6.5484298317e+07","6.5699865629e+08"
"2018-02-26 21:37:00","6.3755674440e+07","6.5007265830e+08"
"2018-02-26 21:38:00","6.4511750308e+07","6.4705069010e+08"
"2018-02-26 21:39:00","6.4934946367e+07","6.4037148025e+08"
"2018-02-26 21:40:00","7.0696387302e+07","6.4389523839e+08"
"2018-02-26 21:41:00","7.0294726989e+07","6.0556650207e+08"
"2018-02-26 21:42:00","7.3412532696e+07","6.3849885387e+08"
"2018-02-26 21:43:00","6.8321775187e+07","6.2741945777e+08"
"2018-02-26 21:44:00","6.9220572222e+07","6.2397914603e+08"
"2018-02-26 21:45:00","6.8255148394e+07","6.0682269738e+08"
"2018-02-26 21:46:00","6.8944902908e+07","6.0998978738e+08"
"2018-02-26 21:47:00","6.9574781798e+07","6.0092555354e+08"
"2018-02-26 21:48:00","6.9598033735e+07","6.0368578099e+08"
"2018-02-26 21:49:00","6.7834941314e+07","5.5911985514e+08"
"2018-02-26 21:50:00","6.9533296631e+07","5.8314446112e+08"
"2018-02-26 21:51:00","7.4250269879e+07","5.6300553502e+08"
"2018-02-26 21:52:00","7.1551848933e+07","5.8267764066e+08"
"2018-02-26 21:53:00","6.8526065723e+07","5.7299127334e+08"
"2018-02-26 21:54:00","7.0596383360e+07","5.7679090752e+08"
"2018-02-26 21:55:00","6.4540829127e+07","5.8363062793e+08"
"2018-02-26 21:56:00","6.5856347291e+07","5.8693985230e+08"
"2018-02-26 21:57:00","6.5501848036e+07","5.8989293529e+08"
"2018-02-26 21:58:00","6.4229537309e+07","5.9442527678e+08"
"2018-02-26 21:59:00","6.7713374127e+07","6.0490632738e+08"
"2018-02-26 22:00:00","6.1475282544e+07","5.6019509566e+08"
"2018-02-26 22:01:00","6.0785553351e+07","5.6596600836e+08"
"2018-02-26 22:02:00","5.8792581412e+07","5.4491368675e+08"
"2018-02-26 22:03:00","6.4629020715e+07","5.2666073480e+08"
"2018-02-26 22:04:00","6.1380602791e+07","5.2989059599e+08"
"2018-02-26 22:05:00","6.5254379267e+07","5.5300013700e+08"
"2018-02-26 22:06:00","5.8902083748e+07","5.2763215748e+08"
"2018-02-26 22:07:00","6.0282259196e+07","5.2795621998e+08"
"2018-02-26 22:08:00","5.9628195382e+07","5.1756786508e+08"
"2018-02-26 22:09:00","6.1378294551e+07","5.3520001844e+08"
"2018-02-26 22:10:00","5.8546829531e+07","5.2609782752e+08"
"2018-02-26 22:11:00","5.9821254527e+07","5.2362896703e+08"
"2018-02-26 22:12:00","6.4929103660e+07","5.3310510694e+08"
"2018-02-26 22:13:00","6.3727878524e+07","5.2899171624e+08"
"2018-02-26 22:14:00","6.1649283778e+07","5.2564020081e+08"
"2018-02-26 22:15:00","6.3416405264e+07","5.5059647026e+08"
"2018-02-26 22:16:00","6.2445177942e+07","5.4568504547e+08"
"2018-02-26 22:17:00","6.2151585036e+07","5.1875824560e+08"
"2018-02-26 22:18:00","6.2457432809e+07","5.1281300120e+08"
"2018-02-26 22:19:00","5.9230503451e+07","5.0150102861e+08"
"2018-02-26 22:20:00","5.6000892686e+07","5.3160191076e+08"
"2018-02-26 22:21:00","5.5124113656e+07","5.1312410013e+08"
"2018-02-26 22:22:00","5.6547807044e+07","5.0347726437e+08"
"2018-02-26 22:23:00","5.7203986638e+07","5.2412515407e+08"
"2018-02-26 22:24:00","5.4841364186e+07","4.9733146943e+08"
"2018-02-26 22:25:00","5.6500267112e+07","5.3427956647e+08"
"2018-02-26 22:26:00","5.3339732905e+07","5.0185129022e+08"
"2018-02-26 22:27:00","5.3936396388e+07","4.9550131090e+08"
"2018-02-26 22:28:00","5.4885422119e+07","4.9603557234e+08"
"2018-02-26 22:29:00","5.3123242184e+07","4.8366120221e+08"
"2018-02-26 22:30:00","5.4845154234e+07","5.0690498381e+08"
"2018-02-26 22:31:00","5.6764129171e+07","5.0402232475e+08"
"2018-02-26 22:32:00","5.4805089056e+07","5.0246129306e+08"
"2018-02-26 22:33:00","5.4225612984e+07","5.0053342003e+08"
"2018-02-26 22:34:00","5.3688149051e+07","5.0052390163e+08"
"2018-02-26 22:35:00","4.7049604627e+07","4.4175928813e+08"
"2018-02-26 22:36:00","5.3117119851e+07","5.1009924192e+08"
"2018-02-26 22:37:00","5.1169517396e+07","4.7738794988e+08"
"2018-02-26 22:38:00","5.1706429542e+07","4.8007460937e+08"
"2018-02-26 22:39:00","4.9233394315e+07","4.7918020492e+08"
"2018-02-26 22:40:00","4.9210712779e+07","4.8103733140e+08"
"2018-02-26 22:41:00","4.9543230773e+07","4.7201615084e+08"
"2018-02-26 22:42:00","4.9784047296e+07","4.5283501496e+08"
"2018-02-26 22:43:00","4.9520827713e+07","4.6919162506e+08"
"2018-02-26 22:44:00","5.0625962147e+07","4.7817640218e+08"
"2018-02-26 22:45:00","4.9995424784e+07","4.7106556940e+08"
"2018-02-26 22:46:00","5.1058958662e+07","4.7324208046e+08"
"2018-02-26 22:47:00","4.9246939280e+07","4.6402453786e+08"
"2018-02-26 22:48:00","4.7250588835e+07","4.5428120922e+08"
"2018-02-26 22:49:00","5.4534323744e+07","4.8092065013e+08"
"2018-02-26 22:50:00","4.8817290232e+07","4.5069360924e+08"
"2018-02-26 22:51:00","4.9357235839e+07","4.6572764011e+08"
"2018-02-26 22:52:00","4.8380534433e+07","4.7322127623e+08"
"2018-02-26 22:53:00","4.9073231113e+07","4.6091106842e+08"
"2018-02-26 22:54:00","4.9944869262e+07","4.5561454255e+08"
"2018-02-26 22:55:00","4.5724653360e+07","4.4467331732e+08"
"2018-02-26 22:56:00","4.7224662113e+07","4.4957768201e+08"
"2018-02-26 22:57:00","5.5219877802e+07","4.4992094690e+08"
"2018-02-26 22:58:00","5.1271366525e+07","4.3837008203e+08"
"2018-02-26 22:59:00","4.9643209960e+07","4.3334084646e+08"
"2018-02-26 23:00:00","4.5689662417e+07","4.2749234597e+08"
"2018-02-26 23:01:00","4.6618355531e+07","4.4734253390e+08"
"2018-02-26 23:02:00","4.9512866536e+07","4.6884331764e+08"
"2018-02-26 23:03:00","4.5287225672e+07","4.5364978416e+08"
"2018-02-26 23:04:00","4.4643291497e+07","4.4005841914e+08"
"2018-02-26 23:05:00","4.3170304840e+07","4.2933903233e+08"
"2018-02-26 23:06:00","4.6521237424e+07","4.7505231003e+08"
"2018-02-26 23:07:00","4.5915886680e+07","4.9349683427e+08"
"2018-02-26 23:08:00","4.5003679871e+07","4.4809766497e+08"
"2018-02-26 23:09:00","4.2980041989e+07","4.3267675378e+08"
"2018-02-26 23:10:00","4.3703752764e+07","4.4518329062e+08"
"2018-02-26 23:11:00","4.4090621780e+07","4.6133274665e+08"
"2018-02-26 23:12:00","4.3301442436e+07","4.2624844112e+08"
"2018-02-26 23:13:00","4.6350676076e+07","4.3806488190e+08"
"2018-02-26 23:14:00","4.3627682013e+07","4.3733108041e+08"
"2018-02-26 23:15:00","4.4360652284e+07","4.5396569204e+08"
"2018-02-26 23:16:00","4.1085883300e+07","4.5581444319e+08"
"2018-02-26 23:17:00","3.9667256109e+07","4.3226399693e+08"
"2018-02-26 23:18:00","4.0308540711e+07","4.0770162382e+08"
"2018-02-26 23:19:00","4.0245894920e+07","4.2281699527e+08"
"2018-02-26 23:20:00","4.1465372982e+07","4.1885100055e+08"
"2018-02-26 23:21:00","3.8948086424e+07","3.9641792995e+08"
"2018-02-26 23:22:00","4.0793504369e+07","4.1698136876e+08"
"2018-02-26 23:23:00","4.5567563049e+07","4.1674182114e+08"
"2018-02-26 23:24:00","5.0402606249e+07","3.9360105086e+08"
"2018-02-26 23:25:00","4.7872247331e+07","3.7262320310e+08"
"2018-02-26 23:26:00","4.3906373084e+07","3.8355283465e+08"
"2018-02-26 23:27:00","4.4853757524e+07","3.7431635008e+08"
"2018-02-26 23:28:00","4.1082529702e+07","3.9268817010e+08"
"2018-02-26 23:29:00","4.1528833878e+07","4.2360069416e+08"
"2018-02-26 23:30:00","4.1703970244e+07","3.9467615911e+08"
"2018-02-26 23:31:00","4.1252142911e+07","4.0391020075e+08"
"2018-02-26 23:32:00","3.9128027436e+07","4.2516966988e+08"
"2018-02-26 23:33:00","3.8117029591e+07","4.2726459972e+08"
"2018-02-26 23:34:00","3.9379174873e+07","4.3104741955e+08"
"2018-02-26 23:35:00","3.9319712736e+07","4.2539454720e+08"
"2018-02-26 23:36:00","3.9783580857e+07","4.0635899417e+08"
"2018-02-26 23:37:00","4.1291256063e+07","4.1355212549e+08"
"2018-02-26 23:38:00","4.5144454931e+07","4.3051064775e+08"
"2018-02-26 23:39:00","4.1793551414e+07","4.0280806124e+08"
"2018-02-26 23:40:00","4.0045002280e+07","4.1446396068e+08"
"2018-02-26 23:41:00","3.6598828898e+07","3.9659607382e+08"
"2018-02-26 23:42:00","3.6915893718e+07","4.1008936305e+08"
"2018-02-26 23:43:00","3.7105034482e+07","4.2781383063e+08"
"2018-02-26 23:44:00","4.3757498220e+07","4.1879536592e+08"
"2018-02-26 23:45:00","4.2815680802e+07","3.9684477300e+08"
"2018-02-26 23:46:00","4.0280105058e+07","3.9557140286e+08"
"2018-02-26 23:47:00","3.4977219798e+07","4.0908499335e+08"
"2018-02-26 23:48:00","3.6713091080e+07","3.7677934482e+08"
"2018-02-26 23:49:00","3.3113164440e+07","3.7903547283e+08"
"2018-02-26 23:50:00","3.0340484200e+07","3.5722883406e+08"
"2018-02-26 23:51:00","3.0483120267e+07","3.5030356949e+08"
"2018-02-26 23:52:00","3.3303841476e+07","3.5639164327e+08"
"2018-02-26 23:53:00","3.4677036509e+07","3.6957666197e+08"
"2018-02-26 23:54:00","3.2087651840e+07","3.6145626904e+08"
"2018-02-26 23:55:00","3.0773210837e+07","3.5800333686e+08"
"2018-02-26 23:56:00","2.9577002610e+07","3.3152496095e+08"
"2018-02-26 23:57:00","3.0117218716e+07","3.2110767034e+08"
"2018-02-26 23:58:00","3.1708189487e+07","3.2603312550e+08"
"2018-02-26 23:59:00","3.1203046889e+07","3.4932734214e+08"
"2018-02-27 00:00:00","3.1237832140e+07","3.2826314022e+08"
"2018-02-27 00:01:00","3.2056425464e+07","3.3224125640e+08"
"2018-02-27 00:02:00","0","0"
"2018-02-27 00:03:00","0","0"
"2018-02-27 00:04:00","0","0"
"2018-02-27 00:05:00","0","0"
"2018-02-27 00:06:00","0","0"
"2018-02-27 00:07:00","0","0"
"2018-02-27 00:08:00","0","0"
"2018-02-27 00:09:00","0","0"
"2018-02-27 00:10:00","0","0"
"2018-02-27 00:11:00","0","0"
"2018-02-27 00:12:00","0","0"
"2018-02-27 00:13:00","0","0"
"2018-02-27 00:14:00","0","0"
"2018-02-27 00:15:00","0","0"
"2018-02-27 00:16:00","0","0"
"2018-02-27 00:17:00","0","0"
"2018-02-27 00:18:00","0","0"
"2018-02-27 00:19:00","0","0"
"2018-02-27 00:20:00","0","0"
"2018-02-27 00:21:00","0","0"
"2018-02-27 00:22:00","2.6157275702e+07","3.5668667509e+08"
"2018-02-27 00:23:00","2.6901737349e+07","3.4086430530e+08"
"2018-02-27 00:24:00","2.7122129247e+07","3.4704471245e+08"
"2018-02-27 00:25:00","1.9828111431e+07","2.2889164745e+08"
"2018-02-27 00:26:00","2.4497342891e+07","2.5465117193e+08"
"2018-02-27 00:27:00","2.0642071267e+07","2.3250434147e+08"
"2018-02-27 00:28:00","2.0772158149e+07","2.5000113532e+08"
"2018-02-27 00:29:00","1.9854851573e+07","2.3416873546e+08"
"2018-02-27 00:30:00","1.9469090513e+07","2.1717296947e+08"
"2018-02-27 00:31:00","1.9817406142e+07","2.1660142361e+08"
"2018-02-27 00:32:00","2.0349059327e+07","2.2903122870e+08"
"2018-02-27 00:33:00","2.2722181133e+07","2.1966417656e+08"
"2018-02-27 00:34:00","2.2010657433e+07","2.0238388590e+08"
"2018-02-27 00:35:00","2.2930683152e+07","1.9686160516e+08"
"2018-02-27 00:36:00","2.4762357662e+07","2.1048638878e+08"
"2018-02-27 00:37:00","3.0397541695e+07","2.4048770024e+08"
"2018-02-27 00:38:00","2.8059536573e+07","2.3232222904e+08"
"2018-02-27 00:39:00","3.0054819122e+07","2.5059336549e+08"
"2018-02-27 00:40:00","2.6068870163e+07","2.3353178396e+08"
"2018-02-27 00:41:00","2.5179286203e+07","2.2307063232e+08"
"2018-02-27 00:42:00","2.4913977069e+07","2.2430464802e+08"
"2018-02-27 00:43:00","2.1918087788e+07","2.0677633565e+08"
"2018-02-27 00:44:00","2.2259566476e+07","2.2199523231e+08"
"2018-02-27 00:45:00","2.0211779693e+07","2.1442342122e+08"
"2018-02-27 00:46:00","2.2041436841e+07","2.3625689756e+08"
"2018-02-27 00:47:00","2.1329706696e+07","2.1580606973e+08"
"2018-02-27 00:48:00","2.2064168781e+07","2.2537880214e+08"
"2018-02-27 00:49:00","2.0729552307e+07","2.3032555539e+08"
"2018-02-27 00:50:00","2.0605571862e+07","2.2892143600e+08"
"2018-02-27 00:51:00","2.1761651573e+07","2.0758131555e+08"
"2018-02-27 00:52:00","2.5482775638e+07","2.0833079244e+08"
"2018-02-27 00:53:00","2.8007891569e+07","2.1563676858e+08"
"2018-02-27 00:54:00","2.6750973998e+07","2.4697103652e+08"
"2018-02-27 00:55:00","2.2490039231e+07","2.3397068327e+08"
"2018-02-27 00:56:00","2.5034162993e+07","2.5261177795e+08"
"2018-02-27 00:57:00","2.2314757911e+07","2.3874692003e+08"
"2018-02-27 00:58:00","2.5222998109e+07","2.2739925311e+08"
"2018-02-27 00:59:00","2.1088042034e+07","2.0497329147e+08"
"2018-02-27 01:00:00","2.4004434607e+07","2.1875457726e+08"
"2018-02-27 01:01:00","2.3451134801e+07","1.9992635293e+08"
"2018-02-27 01:02:00","2.5344340119e+07","2.1500003868e+08"
"2018-02-27 01:03:00","2.2615637081e+07","1.9977342950e+08"
"2018-02-27 01:04:00","2.1676100892e+07","1.9154070246e+08"
"2018-02-27 01:05:00","2.1970626080e+07","2.0716926463e+08"
"2018-02-27 01:06:00","2.2684561503e+07","2.0462051720e+08"
"2018-02-27 01:07:00","2.1924759073e+07","2.1004320208e+08"
"2018-02-27 01:08:00","2.0867696429e+07","1.9409731883e+08"
"2018-02-27 01:09:00","2.0374324876e+07","1.9494825709e+08"
"2018-02-27 01:10:00","1.9655738187e+07","1.8308099177e+08"
"2018-02-27 01:11:00","2.0029709784e+07","1.8123157502e+08"
"2018-02-27 01:12:00","2.2015754976e+07","1.8462952226e+08"
"2018-02-27 01:13:00","1.9687776479e+07","1.7506048739e+08"
"2018-02-27 01:14:00","2.0662887089e+07","1.7585196881e+08"
"2018-02-27 01:15:00","1.8453801692e+07","1.6672311115e+08"
"2018-02-27 01:16:00","1.8946226848e+07","1.8447994136e+08"
"2018-02-27 01:17:00","2.4330817408e+07","1.7655788374e+08"
"2018-02-27 01:18:00","1.9614583424e+07","1.6456429840e+08"
"2018-02-27 01:19:00","2.2518090187e+07","1.8968722558e+08"
"2018-02-27 01:20:00","1.9748902289e+07","1.8792015702e+08"
"2018-02-27 01:21:00","1.7150182017e+07","1.4920982667e+08"
"2018-02-27 01:22:00","1.8714408394e+07","1.5780828893e+08"
"2018-02-27 01:23:00","1.9347518234e+07","1.6245675784e+08"
"2018-02-27 01:24:00","2.2455428397e+07","1.6490927953e+08"
"2018-02-27 01:25:00","2.5155423147e+07","1.9541622009e+08"
"2018-02-27 01:26:00","1.9755111321e+07","1.8859498890e+08"
"2018-02-27 01:27:00","2.0828436157e+07","1.9468261653e+08"
"2018-02-27 01:28:00","1.8775957220e+07","1.7308170073e+08"
"2018-02-27 01:29:00","2.1581811285e+07","1.8036855383e+08"
"2018-02-27 01:30:00","2.1983773811e+07","2.0403778250e+08"
"2018-02-27 01:31:00","2.4490428519e+07","1.7195300463e+08"
"2018-02-27 01:32:00","1.9712083201e+07","1.7179907403e+08"
"2018-02-27 01:33:00","1.9897108940e+07","1.7886177118e+08"
"2018-02-27 01:34:00","2.2683554482e+07","1.8917205450e+08"
"2018-02-27 01:35:00","1.9530553851e+07","1.7888696235e+08"
"2018-02-27 01:36:00","1.9433478958e+07","1.8885605946e+08"
"2018-02-27 01:37:00","1.9475560711e+07","1.6758723585e+08"
"2018-02-27 01:38:00","2.0242102858e+07","1.7960872431e+08"
"2018-02-27 01:39:00","2.0148487631e+07","1.7773941519e+08"
"2018-02-27 01:40:00","1.8400334824e+07","1.9883806882e+08"
"2018-02-27 01:41:00","1.8198341510e+07","1.9393589320e+08"
"2018-02-27 01:42:00","1.7501904330e+07","1.7512938198e+08"
"2018-02-27 01:43:00","1.9404978413e+07","1.7969555775e+08"
"2018-02-27 01:44:00","1.8379815285e+07","1.6114662496e+08"
"2018-02-27 01:45:00","1.7540505946e+07","1.6476658059e+08"
"2018-02-27 01:46:00","1.9485272935e+07","1.7831488039e+08"
"2018-02-27 01:47:00","1.6649269126e+07","1.6067376043e+08"
"2018-02-27 01:48:00","1.5991903794e+07","1.5135596781e+08"
"2018-02-27 01:49:00","1.8976906511e+07","1.7178747164e+08"
"2018-02-27 01:50:00","1.6753364990e+07","1.5361092690e+08"
"2018-02-27 01:51:00","1.8638016730e+07","1.4242905708e+08"
"2018-02-27 01:52:00","1.5719252651e+07","1.3917427610e+08"
"2018-02-27 01:53:00","1.5897780101e+07","1.4820753612e+08"
"2018-02-27 01:54:00","1.5874442465e+07","1.4295803716e+08"
"2018-02-27 01:55:00","1.6746803909e+07","1.4666701062e+08"
"2018-02-27 01:56:00","1.6990157702e+07","1.4545577890e+08"
"2018-02-27 01:57:00","1.6450194509e+07","1.4420733042e+08"
"2018-02-27 01:58:00","1.6037447744e+07","1.4351118256e+08"
"2018-02-27 01:59:00","1.6311062538e+07","1.4745002488e+08"
"2018-02-27 02:00:00","1.5476128787e+07","1.2967066877e+08"
"2018-02-27 02:01:00","1.7233469216e+07","1.4355117022e+08"
"2018-02-27 02:02:00","1.8329047273e+07","1.3831241001e+08"
"2018-02-27 02:03:00","2.0185894780e+07","1.4491929056e+08"
"2018-02-27 02:04:00","1.7126184662e+07","1.3576780525e+08"
"2018-02-27 02:05:00","1.6377935987e+07","1.4537119259e+08"
"2018-02-27 02:06:00","1.5452260971e+07","1.4474309366e+08"
"2018-02-27 02:07:00","1.5459255711e+07","1.4801097607e+08"
"2018-02-27 02:08:00","1.7022103513e+07","1.4658822008e+08"
"2018-02-27 02:09:00","1.5963911907e+07","1.4576161004e+08"
"2018-02-27 02:10:00","1.4632605451e+07","1.2386652933e+08"
"2018-02-27 02:11:00","1.7550418376e+07","1.5157314149e+08"
"2018-02-27 02:12:00","1.7343313653e+07","1.3983649677e+08"
"2018-02-27 02:13:00","1.7455587509e+07","1.3075595803e+08"
"2018-02-27 02:14:00","1.7763682358e+07","1.3837368708e+08"
"2018-02-27 02:15:00","1.6807993784e+07","1.2521549616e+08"
"2018-02-27 02:16:00","1.6256548528e+07","1.3614588347e+08"
"2018-02-27 02:17:00","1.9748841105e+07","1.4895032105e+08"
"2018-02-27 02:18:00","1.9186720604e+07","1.3624358775e+08"
"2018-02-27 02:19:00","1.8749306912e+07","1.3260927444e+08"
"2018-02-27 02:20:00","1.8520331915e+07","1.2391285818e+08"
"2018-02-27 02:21:00","1.8777810004e+07","1.2894064652e+08"
"2018-02-27 02:22:00","1.8863715911e+07","1.3024966549e+08"
"2018-02-27 02:23:00","2.1104667969e+07","1.3768304747e+08"
"2018-02-27 02:24:00","2.5875007491e+07","1.3105484325e+08"
"2018-02-27 02:25:00","2.5296786339e+07","1.3086634749e+08"
"2018-02-27 02:26:00","1.8313413150e+07","1.3889812541e+08"
"2018-02-27 02:27:00","1.3503452497e+07","1.2224321364e+08"
"2018-02-27 02:28:00","1.4719318223e+07","1.2690845041e+08"
"2018-02-27 02:29:00","1.5851645450e+07","1.3576151178e+08"
"2018-02-27 02:30:00","1.5275989847e+07","1.3658714000e+08"
"2018-02-27 02:31:00","1.4778580265e+07","1.3187700720e+08"
"2018-02-27 02:32:00","1.8500333898e+07","1.3019501294e+08"
"2018-02-27 02:33:00","1.7934362096e+07","1.2806031462e+08"
"2018-02-27 02:34:00","1.8938849204e+07","1.1953991425e+08"
"2018-02-27 02:35:00","1.9923373311e+07","1.3137945677e+08"
"2018-02-27 02:36:00","1.6681521722e+07","1.1199230011e+08"
"2018-02-27 02:37:00","1.6696460656e+07","1.3397648204e+08"
"2018-02-27 02:38:00","1.9472265549e+07","1.3978246163e+08"
"2018-02-27 02:39:00","1.9312473022e+07","1.4154914021e+08"
"2018-02-27 02:40:00","1.7271253920e+07","1.4182929038e+08"
"2018-02-27 02:41:00","1.7177445787e+07","1.3631240578e+08"
"2018-02-27 02:42:00","1.7714692824e+07","1.2629140381e+08"
"2018-02-27 02:43:00","1.7642987962e+07","1.2343890554e+08"
"2018-02-27 02:44:00","1.7826479863e+07","1.3113470544e+08"
"2018-02-27 02:45:00","1.6667501353e+07","1.2401718896e+08"
"2018-02-27 02:46:00","1.6706916760e+07","1.1930329013e+08"
"2018-02-27 02:47:00","1.8664073079e+07","1.3197912401e+08"
"2018-02-27 02:48:00","1.5505534156e+07","1.3230714735e+08"
"2018-02-27 02:49:00","1.6425230664e+07","1.3805777868e+08"
"2018-02-27 02:50:00","1.7129986367e+07","1.2576699139e+08"
"2018-02-27 02:51:00","1.6811420076e+07","1.2677829929e+08"
"2018-02-27 02:52:00","1.6554515842e+07","1.2489169584e+08"
"2018-02-27 02:53:00","1.7144271547e+07","1.3607811692e+08"
"2018-02-27 02:54:00","1.5574612764e+07","1.2519714045e+08"
"2018-02-27 02:55:00","1.6769366161e+07","1.3341359822e+08"
"2018-02-27 02:56:00","1.7286398710e+07","1.2292795028e+08"
"2018-02-27 02:57:00","1.6381666525e+07","1.2887865982e+08"
"2018-02-27 02:58:00","1.7288976066e+07","1.3254750762e+08"
"2018-02-27 02:59:00","1.6912891047e+07","1.3717062992e+08"
"2018-02-27 03:00:00","1.6598628209e+07","1.3135107589e+08"
"2018-02-27 03:01:00","1.6117085082e+07","1.2494963322e+08"
"2018-02-27 03:02:00","1.7271358113e+07","1.3006333653e+08"
"2018-02-27 03:03:00","1.6585046709e+07","1.3368993435e+08"
"2018-02-27 03:04:00","1.6644170811e+07","1.3718674641e+08"
"2018-02-27 03:05:00","1.6031041118e+07","1.2727698392e+08"
"2018-02-27 03:06:00","1.6600134664e+07","1.4887720881e+08"
"2018-02-27 03:07:00","1.5881863837e+07","1.3672640776e+08"
"2018-02-27 03:08:00","1.5775300914e+07","1.3414796822e+08"
"2018-02-27 03:09:00","1.7621487169e+07","1.2980617088e+08"
"2018-02-27 03:10:00","1.6615573891e+07","1.2792484129e+08"
"2018-02-27 03:11:00","1.5061292472e+07","1.1958213203e+08"
"2018-02-27 03:12:00","1.4705702734e+07","1.1294234829e+08"
"2018-02-27 03:13:00","1.5012520321e+07","1.1261513012e+08"
"2018-02-27 03:14:00","1.4280622221e+07","1.0620594624e+08"
"2018-02-27 03:15:00","1.4082557523e+07","1.1952394088e+08"
"2018-02-27 03:16:00","1.5359849752e+07","1.2389900699e+08"
"2018-02-27 03:17:00","1.4526931580e+07","1.1638271828e+08"
"2018-02-27 03:18:00","1.6119933512e+07","1.1625667615e+08"
"2018-02-27 03:19:00","1.5452141434e+07","1.1522344657e+08"
"2018-02-27 03:20:00","1.5388397440e+07","1.1680107213e+08"
"2018-02-27 03:21:00","1.4497150031e+07","1.2188874411e+08"
"2018-02-27 03:22:00","1.3208318947e+07","1.1012931691e+08"
"2018-02-27 03:23:00","1.3122942480e+07","1.0730366217e+08"
"2018-02-27 03:24:00","1.2776374116e+07","1.1289827126e+08"
"2018-02-27 03:25:00","1.2988558538e+07","1.1246438294e+08"
"2018-02-27 03:26:00","1.3272665531e+07","1.0195856619e+08"
"2018-02-27 03:27:00","1.3235222462e+07","1.0045142671e+08"
"2018-02-27 03:28:00","1.3304798930e+07","1.0936809539e+08"
"2018-02-27 03:29:00","1.3580106060e+07","1.1874226931e+08"
"2018-02-27 03:30:00","1.3708835340e+07","1.0421456980e+08"
"2018-02-27 03:31:00","1.4246811446e+07","1.0301678485e+08"
"2018-02-27 03:32:00","1.6580923761e+07","1.1486903626e+08"
"2018-02-27 03:33:00","1.3093485493e+07","1.0793610619e+08"
"2018-02-27 03:34:00","1.2656131277e+07","1.0669937394e+08"
